
CondaError: Run 'conda init' before 'conda activate'

[GPU 0] Subsets 1-4 (4 tasks)

>>>>>>>>>> [GPU 0] (1/4) actions-zzid2-zb1hq-fsod-amih <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'actions-zzid2-zb1hq-fsod-amih', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:08 [INFO] Model loaded in 25.10 s
17:40:08 [INFO] Found 1 subset(s): ['actions-zzid2-zb1hq-fsod-amih']
17:40:08 [INFO] Dataset loaded: subset=actions-zzid2-zb1hq-fsod-amih, samples=726, categories={1: 'Attack', 2: 'Block', 3: 'Defense', 4: 'Serve', 5: 'Set', 6: 'ball'} (0.21 s)
17:40:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 1/726 | category=Attack | supports=10 | candidates=28 | visual=30 tv=25 text=0 | 7.01 s
18:52:26 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 19/34 | category=airplane | supports=5 | candidates=23 | visual=35 tv=37 text=18 | 4.23 s
18:52:29 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 20/34 | category=airplane | supports=5 | candidates=2 | visual=2 tv=2 text=2 | 2.72 s
18:52:32 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 21/34 | category=airplane | supports=5 | candidates=17 | visual=14 tv=14 text=12 | 3.80 s
18:52:37 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 22/34 | category=airplane | supports=5 | candidates=33 | visual=34 tv=34 text=34 | 4.96 s
18:52:41 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 23/34 | category=airplane | supports=5 | candidates=8 | visual=7 tv=7 text=7 | 3.16 s
18:52:44 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 24/34 | category=airplane | supports=5 | candidates=6 | visual=7 tv=7 text=3 | 3.02 s
18:52:46 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 25/34 | category=airplane | supports=5 | candidates=2 | visual=2 tv=2 text=2 | 2.72 s
18:52:49 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 26/34 | category=airplane | supports=5 | candidates=4 | visual=3 tv=3 text=3 | 2.88 s
18:52:52 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 27/34 | category=airplane | supports=5 | candidates=2 | visual=2 tv=2 text=2 | 2.72 s
18:52:55 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 28/34 | category=airplane | supports=5 | candidates=9 | visual=9 tv=9 text=9 | 3.23 s
18:52:58 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 29/34 | category=airplane | supports=5 | candidates=6 | visual=6 tv=6 text=7 | 3.01 s
18:53:02 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 30/34 | category=airplane | supports=5 | candidates=11 | visual=11 tv=11 text=9 | 3.38 s
18:53:06 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 31/34 | category=airplane | supports=5 | candidates=18 | visual=20 tv=20 text=20 | 3.88 s
18:53:09 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 32/34 | category=airplane | supports=5 | candidates=12 | visual=11 tv=11 text=8 | 3.46 s
18:53:12 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 33/34 | category=airplane | supports=5 | candidates=8 | visual=8 tv=8 text=4 | 3.16 s
18:53:16 [INFO] [aerial-airport-7ap9o-fsod-ddgc] sample 34/34 | category=airplane | supports=5 | candidates=7 | visual=7 tv=7 text=5 | 3.09 s
18:53:16 [INFO] --- COCO Evaluation: aerial-airport-7ap9o-fsod-ddgc ---
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.11s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.392
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.750
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.356
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.266
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.586
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.054
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.326
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.493
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.400
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.666
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
18:53:16 [INFO]   [visual] AP=0.3924  AP50=0.7502  AP75=0.3562  AP_s=0.2657  AP_m=0.5863  AP_l=-1.0000
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.11s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.389
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.754
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.354
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.264
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.582
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.053
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.323
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.494
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.402
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.663
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
18:53:16 [INFO]   [tv] AP=0.3889  AP50=0.7544  AP75=0.3539  AP_s=0.2640  AP_m=0.5824  AP_l=-1.0000
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.00s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.12s).
Accumulating evaluation results...
DONE (t=0.01s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.426
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.876
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.369
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.319
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.594
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.053
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.321
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.483
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.395
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.645
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = -1.000
18:53:16 [INFO]   [text] AP=0.4256  AP50=0.8759  AP75=0.3692  AP_s=0.3190  AP_m=0.5935  AP_l=-1.0000
18:53:16 [INFO] ============================================================
18:53:16 [INFO] TIMING SUMMARY
18:53:16 [INFO] ============================================================
18:53:16 [INFO] 
18:53:16 [INFO] --- Timing ---
18:53:16 [INFO] Model loading:    9.91 s
18:53:16 [INFO] Total inference:  117.71 s
18:53:16 [INFO] Samples processed: 34
18:53:16 [INFO] Avg per sample:   3.405 s
18:53:16 [INFO] Min per sample:   2.559 s
18:53:16 [INFO] Max per sample:   5.414 s
18:53:16 [INFO] Submission pickle files saved to results/20260513_185108_aerial-airport-7ap9o-fsod-ddgc_test/submissions
18:53:16 [INFO] Results saved to results/20260513_185108_aerial-airport-7ap9o-fsod-ddgc_test/results.json
18:53:16 [INFO] Log file: results/20260513_185108_aerial-airport-7ap9o-fsod-ddgc_test/inference.log
>>>>>>>>>> [GPU 0] aerial-airport-7ap9o-fsod-ddgc DONE <<<<<<<<<<
>>>>>>>>>> [GPU 0] (3/4) all-elements-fsod-mebv <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
18:53:22 [INFO] ============================================================
18:53:22 [INFO] RF20VL Few-Shot Object Detection — Inference
18:53:22 [INFO] ============================================================
18:53:22 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'all-elements-fsod-mebv', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
18:53:22 [INFO] Loading Sam3Segmenter on cuda ...
18:53:32 [INFO] Model loaded in 10.39 s
18:53:32 [INFO] Found 1 subset(s): ['all-elements-fsod-mebv']
18:53:32 [INFO] Dataset loaded: subset=all-elements-fsod-mebv, samples=237, categories={1: 'Button', 2: 'Check box', 3: 'Checked Radio button', 4: 'Checked box', 5: 'Dropdown box', 6: 'Dropdown expand', 7: 'Icon', 8: 'Radio button', 9: 'Scroll bar', 10: 'Text box'} (0.20 s)
18:53:37 [INFO] [all-elements-fsod-mebv] sample 1/237 | category=Button | supports=8 | candidates=4 | visual=9 tv=11 text=8 | 4.64 s
18:53:41 [INFO] [all-elements-fsod-mebv] sample 2/237 | category=Button | supports=8 | candidates=2 | visual=4 tv=5 text=3 | 3.72 s
18:53:45 [INFO] [all-elements-fsod-mebv] sample 3/237 | category=Button | supports=8 | candidates=3 | visual=7 tv=5 text=1 | 3.78 s
18:53:50 [INFO] [all-elements-fsod-mebv] sample 4/237 | category=Button | supports=8 | candidates=16 | visual=15 tv=14 text=15 | 4.97 s
18:53:54 [INFO] [all-elements-fsod-mebv] sample 5/237 | category=Button | supports=8 | candidates=0 | visual=0 tv=1 text=1 | 3.77 s
18:53:58 [INFO] [all-elements-fsod-mebv] sample 6/237 | category=Button | supports=8 | candidates=1 | visual=2 tv=4 text=6 | 3.91 s
18:54:02 [INFO] [all-elements-fsod-mebv] sample 7/237 | category=Button | supports=8 | candidates=3 | visual=6 tv=2 text=1 | 3.78 s
18:54:08 [INFO] [all-elements-fsod-mebv] sample 8/237 | category=Button | supports=8 | candidates=9 | visual=2 tv=4 text=3 | 6.48 s
18:54:13 [INFO] [all-elements-fsod-mebv] sample 9/237 | category=Button | supports=8 | candidates=3 | visual=4 tv=4 text=2 | 4.10 s
18:54:17 [INFO] [all-elements-fsod-mebv] sample 10/237 | category=Button | supports=8 | candidates=3 | visual=4 tv=4 text=1 | 3.88 s
18:54:20 [INFO] [all-elements-fsod-mebv] sample 11/237 | category=Button | supports=8 | candidates=0 | visual=0 tv=0 text=0 | 3.65 s
18:54:24 [INFO] [all-elements-fsod-mebv] sample 12/237 | category=Button | supports=8 | candidates=1 | visual=1 tv=1 text=1 | 3.65 s
18:54:29 [INFO] [all-elements-fsod-mebv] sample 13/237 | category=Button | supports=8 | candidates=10 | visual=9 tv=11 text=13 | 4.55 s
18:54:34 [INFO] [all-elements-fsod-mebv] sample 14/237 | category=Button | supports=8 | candidates=11 | visual=10 tv=8 text=7 | 4.60 s
18:54:38 [INFO] [all-elements-fsod-mebv] sample 15/237 | category=Button | supports=8 | candidates=1 | visual=1 tv=2 text=6 | 3.97 s
18:54:42 [INFO] [all-elements-fsod-mebv] sample 16/237 | category=Button | supports=8 | candidates=9 | visual=4 tv=4 text=3 | 4.31 s
18:54:47 [INFO] [all-elements-fsod-mebv] sample 17/237 | category=Button | supports=8 | candidates=6 | visual=3 tv=4 text=2 | 4.24 s
18:54:51 [INFO] [all-elements-fsod-mebv] sample 18/237 | category=Button | supports=8 | candidates=9 | visual=6 tv=5 text=2 | 4.29 s
18:54:55 [INFO] [all-elements-fsod-mebv] sample 19/237 | category=Button | supports=8 | candidates=1 | visual=1 tv=2 text=6 | 3.85 s
18:55:00 [INFO] [all-elements-fsod-mebv] sample 20/237 | category=Button | supports=8 | candidates=7 | visual=0 tv=12 text=10 | 4.15 s
18:55:04 [INFO] [all-elements-fsod-mebv] sample 21/237 | category=Button | supports=8 | candidates=6 | visual=2 tv=3 text=2 | 4.23 s
18:55:08 [INFO] [all-elements-fsod-mebv] sample 22/237 | category=Button | supports=8 | candidates=1 | visual=1 tv=5 text=0 | 3.71 s
18:55:12 [INFO] [all-elements-fsod-mebv] sample 23/237 | category=Button | supports=8 | candidates=4 | visual=1 tv=10 text=8 | 3.96 s
18:55:16 [INFO] [all-elements-fsod-mebv] sample 24/237 | category=Button | supports=8 | candidates=3 | visual=6 tv=7 text=2 | 4.02 s
18:55:21 [INFO] [all-elements-fsod-mebv] sample 25/237 | category=Button | supports=8 | candidates=6 | visual=6 tv=5 text=8 | 4.21 s
18:55:25 [INFO] [all-elements-fsod-mebv] sample 26/237 | category=Button | supports=8 | candidates=8 | visual=2 tv=3 text=3 | 4.36 s
18:55:30 [INFO] [all-elements-fsod-mebv] sample 27/237 | category=Check box | supports=5 | candidates=30 | visual=0 tv=6 text=6 | 5.01 s
18:55:35 [INFO] [all-elements-fsod-mebv] sample 28/237 | category=Check box | supports=5 | candidates=28 | visual=1 tv=0 text=7 | 4.74 s
18:55:41 [INFO] [all-elements-fsod-mebv] sample 29/237 | category=Check box | supports=5 | candidates=40 | visual=7 tv=6 text=6 | 5.81 s
18:55:47 [INFO] [all-elements-fsod-mebv] sample 30/237 | category=Check box | supports=5 | candidates=33 | visual=7 tv=6 text=5 | 5.26 s
18:55:55 [INFO] [all-elements-fsod-mebv] sample 31/237 | category=Check box | supports=5 | candidates=51 | visual=8 tv=8 text=11 | 7.86 s
18:56:00 [INFO] [all-elements-fsod-mebv] sample 32/237 | category=Check box | supports=5 | candidates=31 | visual=2 tv=2 text=5 | 4.98 s
18:56:05 [INFO] [all-elements-fsod-mebv] sample 33/237 | category=Check box | supports=5 | candidates=35 | visual=2 tv=2 text=9 | 5.42 s
18:56:10 [INFO] [all-elements-fsod-mebv] sample 34/237 | category=Check box | supports=5 | candidates=20 | visual=3 tv=3 text=1 | 4.30 s
18:56:14 [INFO] [all-elements-fsod-mebv] sample 35/237 | category=Check box | supports=5 | candidates=22 | visual=4 tv=4 text=3 | 4.36 s
18:56:20 [INFO] [all-elements-fsod-mebv] sample 36/237 | category=Check box | supports=5 | candidates=30 | visual=6 tv=7 text=11 | 5.03 s
18:56:25 [INFO] [all-elements-fsod-mebv] sample 37/237 | category=Check box | supports=5 | candidates=32 | visual=0 tv=0 text=8 | 5.16 s
18:56:30 [INFO] [all-elements-fsod-mebv] sample 38/237 | category=Check box | supports=5 | candidates=27 | visual=5 tv=5 text=10 | 4.81 s
18:56:35 [INFO] [all-elements-fsod-mebv] sample 39/237 | category=Check box | supports=5 | candidates=34 | visual=8 tv=6 text=3 | 5.23 s
18:56:40 [INFO] [all-elements-fsod-mebv] sample 40/237 | category=Check box | supports=5 | candidates=28 | visual=2 tv=3 text=3 | 4.92 s
18:56:46 [INFO] [all-elements-fsod-mebv] sample 41/237 | category=Check box | supports=5 | candidates=35 | visual=4 tv=4 text=4 | 5.30 s
18:56:54 [INFO] [all-elements-fsod-mebv] sample 42/237 | category=Check box | supports=5 | candidates=67 | visual=10 tv=10 text=13 | 7.75 s
18:57:00 [INFO] [all-elements-fsod-mebv] sample 43/237 | category=Check box | supports=5 | candidates=36 | visual=0 tv=0 text=9 | 5.71 s
18:57:03 [INFO] [all-elements-fsod-mebv] sample 44/237 | category=Check box | supports=5 | candidates=6 | visual=2 tv=5 text=2 | 3.16 s
18:57:08 [INFO] [all-elements-fsod-mebv] sample 45/237 | category=Check box | supports=5 | candidates=34 | visual=6 tv=4 text=4 | 5.23 s
18:57:13 [INFO] [all-elements-fsod-mebv] sample 46/237 | category=Check box | supports=5 | candidates=20 | visual=9 tv=14 text=8 | 4.30 s
18:57:18 [INFO] [all-elements-fsod-mebv] sample 47/237 | category=Check box | supports=5 | candidates=24 | visual=1 tv=2 text=8 | 4.48 s
18:57:24 [INFO] [all-elements-fsod-mebv] sample 48/237 | category=Check box | supports=5 | candidates=48 | visual=7 tv=7 text=11 | 6.37 s
18:57:29 [INFO] [all-elements-fsod-mebv] sample 49/237 | category=Checked Radio button | supports=9 | candidates=13 | visual=5 tv=2 text=0 | 4.77 s
18:57:34 [INFO] [all-elements-fsod-mebv] sample 50/237 | category=Checked Radio button | supports=9 | candidates=9 | visual=8 tv=6 text=0 | 4.50 s
18:57:40 [INFO] [all-elements-fsod-mebv] sample 51/237 | category=Checked Radio button | supports=9 | candidates=25 | visual=18 tv=15 text=0 | 5.86 s
18:57:44 [INFO] [all-elements-fsod-mebv] sample 52/237 | category=Checked Radio button | supports=9 | candidates=5 | visual=3 tv=3 text=0 | 4.38 s
18:57:51 [INFO] [all-elements-fsod-mebv] sample 53/237 | category=Checked Radio button | supports=9 | candidates=16 | visual=22 tv=19 text=0 | 7.03 s
18:57:56 [INFO] [all-elements-fsod-mebv] sample 54/237 | category=Checked Radio button | supports=9 | candidates=8 | visual=9 tv=9 text=0 | 4.59 s
18:58:03 [INFO] [all-elements-fsod-mebv] sample 55/237 | category=Checked Radio button | supports=9 | candidates=33 | visual=0 tv=0 text=0 | 6.32 s
18:58:08 [INFO] [all-elements-fsod-mebv] sample 56/237 | category=Checked Radio button | supports=9 | candidates=11 | visual=7 tv=7 text=0 | 4.78 s
18:58:13 [INFO] [all-elements-fsod-mebv] sample 57/237 | category=Checked Radio button | supports=9 | candidates=17 | visual=15 tv=13 text=0 | 5.22 s
18:58:17 [INFO] [all-elements-fsod-mebv] sample 58/237 | category=Checked Radio button | supports=9 | candidates=2 | visual=2 tv=2 text=0 | 4.05 s
18:58:22 [INFO] [all-elements-fsod-mebv] sample 59/237 | category=Checked Radio button | supports=9 | candidates=11 | visual=8 tv=8 text=0 | 4.69 s
18:58:26 [INFO] [all-elements-fsod-mebv] sample 60/237 | category=Checked Radio button | supports=9 | candidates=1 | visual=10 tv=4 text=0 | 4.06 s
18:58:32 [INFO] [all-elements-fsod-mebv] sample 61/237 | category=Checked Radio button | supports=9 | candidates=13 | visual=9 tv=6 text=0 | 6.25 s
18:58:38 [INFO] [all-elements-fsod-mebv] sample 62/237 | category=Checked Radio button | supports=9 | candidates=22 | visual=7 tv=7 text=0 | 5.63 s
18:58:44 [INFO] [all-elements-fsod-mebv] sample 63/237 | category=Checked Radio button | supports=9 | candidates=21 | visual=13 tv=7 text=0 | 5.42 s
18:58:49 [INFO] [all-elements-fsod-mebv] sample 64/237 | category=Checked Radio button | supports=9 | candidates=16 | visual=12 tv=11 text=0 | 5.07 s
18:58:55 [INFO] [all-elements-fsod-mebv] sample 65/237 | category=Checked Radio button | supports=9 | candidates=21 | visual=9 tv=8 text=0 | 5.52 s
18:58:59 [INFO] [all-elements-fsod-mebv] sample 66/237 | category=Checked Radio button | supports=9 | candidates=10 | visual=6 tv=6 text=0 | 4.72 s
18:59:06 [INFO] [all-elements-fsod-mebv] sample 67/237 | category=Checked Radio button | supports=9 | candidates=33 | visual=25 tv=16 text=0 | 6.31 s
18:59:11 [INFO] [all-elements-fsod-mebv] sample 68/237 | category=Checked Radio button | supports=9 | candidates=14 | visual=11 tv=10 text=0 | 5.00 s
18:59:17 [INFO] [all-elements-fsod-mebv] sample 69/237 | category=Checked Radio button | supports=9 | candidates=26 | visual=0 tv=0 text=0 | 5.78 s
18:59:22 [INFO] [all-elements-fsod-mebv] sample 70/237 | category=Checked Radio button | supports=9 | candidates=14 | visual=7 tv=7 text=0 | 5.00 s
18:59:27 [INFO] [all-elements-fsod-mebv] sample 71/237 | category=Checked Radio button | supports=9 | candidates=14 | visual=21 tv=14 text=0 | 5.00 s
18:59:32 [INFO] [all-elements-fsod-mebv] sample 72/237 | category=Checked Radio button | supports=9 | candidates=12 | visual=5 tv=4 text=0 | 4.89 s
18:59:36 [INFO] [all-elements-fsod-mebv] sample 73/237 | category=Checked box | supports=5 | candidates=15 | visual=5 tv=6 text=7 | 3.81 s
18:59:40 [INFO] [all-elements-fsod-mebv] sample 74/237 | category=Checked box | supports=5 | candidates=12 | visual=18 tv=14 text=2 | 3.79 s
18:59:43 [INFO] [all-elements-fsod-mebv] sample 75/237 | category=Checked box | supports=5 | candidates=2 | visual=2 tv=2 text=2 | 3.05 s
18:59:48 [INFO] [all-elements-fsod-mebv] sample 76/237 | category=Checked box | supports=5 | candidates=13 | visual=15 tv=13 text=8 | 4.84 s
18:59:52 [INFO] [all-elements-fsod-mebv] sample 77/237 | category=Checked box | supports=5 | candidates=9 | visual=1 tv=1 text=0 | 3.37 s
18:59:55 [INFO] [all-elements-fsod-mebv] sample 78/237 | category=Checked box | supports=5 | candidates=4 | visual=4 tv=4 text=3 | 3.19 s
18:59:58 [INFO] [all-elements-fsod-mebv] sample 79/237 | category=Checked box | supports=5 | candidates=4 | visual=4 tv=4 text=3 | 3.07 s
19:00:02 [INFO] [all-elements-fsod-mebv] sample 80/237 | category=Checked box | supports=5 | candidates=14 | visual=6 tv=6 text=5 | 3.83 s
19:00:06 [INFO] [all-elements-fsod-mebv] sample 81/237 | category=Checked box | supports=5 | candidates=8 | visual=5 tv=6 text=8 | 3.40 s
19:00:09 [INFO] [all-elements-fsod-mebv] sample 82/237 | category=Checked box | supports=5 | candidates=6 | visual=7 tv=7 text=1 | 3.16 s
19:00:12 [INFO] [all-elements-fsod-mebv] sample 83/237 | category=Checked box | supports=5 | candidates=4 | visual=3 tv=3 text=3 | 3.14 s
19:00:16 [INFO] [all-elements-fsod-mebv] sample 84/237 | category=Checked box | supports=5 | candidates=9 | visual=8 tv=6 text=3 | 3.37 s
19:00:19 [INFO] [all-elements-fsod-mebv] sample 85/237 | category=Checked box | supports=5 | candidates=4 | visual=4 tv=4 text=0 | 3.09 s
19:00:23 [INFO] [all-elements-fsod-mebv] sample 86/237 | category=Checked box | supports=5 | candidates=8 | visual=0 tv=0 text=9 | 3.51 s
19:00:26 [INFO] [all-elements-fsod-mebv] sample 87/237 | category=Checked box | supports=5 | candidates=2 | visual=1 tv=2 text=1 | 2.88 s
19:00:29 [INFO] [all-elements-fsod-mebv] sample 88/237 | category=Checked box | supports=5 | candidates=6 | visual=6 tv=6 text=3 | 3.15 s
19:00:32 [INFO] [all-elements-fsod-mebv] sample 89/237 | category=Checked box | supports=5 | candidates=2 | visual=9 tv=8 text=1 | 2.89 s
