
CondaError: Run 'conda init' before 'conda activate'

[GPU 3] Subsets 13-16 (4 tasks)

>>>>>>>>>> [GPU 3] (1/4) recode-waste-czvmg-fsod-yxsw <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'recode-waste-czvmg-fsod-yxsw', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:04 [INFO] Model loaded in 21.42 s
17:40:04 [INFO] Found 1 subset(s): ['recode-waste-czvmg-fsod-yxsw']
17:40:05 [INFO] Dataset loaded: subset=recode-waste-czvmg-fsod-yxsw, samples=1421, categories={1: 'aggregate', 2: 'cardboard', 3: 'hard plastic', 4: 'metal', 5: 'soft plastic', 6: 'timber'} (0.34 s)
17:40:11 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1/1421 | category=aggregate | supports=2 | candidates=49 | visual=60 tv=60 text=0 | 6.27 s
19:16:11 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1322/1421 | category=timber | supports=5 | candidates=29 | visual=38 tv=37 text=0 | 4.81 s
19:16:15 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1323/1421 | category=timber | supports=5 | candidates=24 | visual=36 tv=35 text=0 | 4.43 s
19:16:19 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1324/1421 | category=timber | supports=5 | candidates=20 | visual=31 tv=26 text=0 | 4.14 s
19:16:24 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1325/1421 | category=timber | supports=5 | candidates=25 | visual=38 tv=34 text=0 | 4.50 s
19:16:29 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1326/1421 | category=timber | supports=5 | candidates=25 | visual=47 tv=44 text=0 | 4.54 s
19:16:33 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1327/1421 | category=timber | supports=5 | candidates=23 | visual=38 tv=36 text=0 | 4.37 s
19:16:37 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1328/1421 | category=timber | supports=5 | candidates=22 | visual=25 tv=25 text=0 | 4.32 s
19:16:42 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1329/1421 | category=timber | supports=5 | candidates=19 | visual=27 tv=24 text=0 | 4.07 s
19:16:46 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1330/1421 | category=timber | supports=5 | candidates=24 | visual=35 tv=34 text=0 | 4.44 s
19:16:50 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1331/1421 | category=timber | supports=5 | candidates=22 | visual=41 tv=37 text=0 | 4.29 s
19:16:55 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1332/1421 | category=timber | supports=5 | candidates=18 | visual=50 tv=39 text=0 | 4.00 s
19:16:59 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1333/1421 | category=timber | supports=5 | candidates=24 | visual=39 tv=30 text=0 | 4.44 s
19:17:03 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1334/1421 | category=timber | supports=5 | candidates=19 | visual=24 tv=22 text=0 | 4.07 s
19:17:07 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1335/1421 | category=timber | supports=5 | candidates=18 | visual=29 tv=22 text=0 | 3.99 s
19:17:12 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1336/1421 | category=timber | supports=5 | candidates=28 | visual=34 tv=34 text=0 | 4.73 s
19:17:16 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1337/1421 | category=timber | supports=5 | candidates=20 | visual=35 tv=31 text=0 | 4.13 s
19:17:20 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1338/1421 | category=timber | supports=5 | candidates=13 | visual=55 tv=22 text=0 | 3.62 s
19:17:24 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1339/1421 | category=timber | supports=5 | candidates=22 | visual=44 tv=35 text=0 | 4.29 s
19:17:28 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1340/1421 | category=timber | supports=5 | candidates=15 | visual=53 tv=35 text=0 | 3.76 s
19:17:32 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1341/1421 | category=timber | supports=5 | candidates=19 | visual=39 tv=20 text=0 | 4.05 s
19:17:37 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1342/1421 | category=timber | supports=5 | candidates=24 | visual=36 tv=32 text=0 | 4.44 s
19:17:41 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1343/1421 | category=timber | supports=5 | candidates=13 | visual=26 tv=18 text=0 | 3.61 s
19:17:45 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1344/1421 | category=timber | supports=5 | candidates=25 | visual=32 tv=32 text=0 | 4.52 s
19:17:50 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1345/1421 | category=timber | supports=5 | candidates=22 | visual=29 tv=28 text=0 | 4.29 s
19:17:53 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1346/1421 | category=timber | supports=5 | candidates=16 | visual=34 tv=29 text=0 | 3.84 s
19:17:58 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1347/1421 | category=timber | supports=5 | candidates=20 | visual=29 tv=26 text=0 | 4.15 s
19:18:02 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1348/1421 | category=timber | supports=5 | candidates=18 | visual=28 tv=28 text=0 | 4.00 s
19:18:06 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1349/1421 | category=timber | supports=5 | candidates=20 | visual=37 tv=24 text=0 | 4.17 s
19:18:10 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1350/1421 | category=timber | supports=5 | candidates=18 | visual=24 tv=23 text=0 | 4.01 s
19:18:14 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1351/1421 | category=timber | supports=5 | candidates=13 | visual=16 tv=15 text=0 | 3.63 s
19:18:18 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1352/1421 | category=timber | supports=5 | candidates=16 | visual=26 tv=26 text=0 | 3.86 s
19:18:22 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1353/1421 | category=timber | supports=5 | candidates=18 | visual=24 tv=22 text=0 | 4.00 s
19:18:26 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1354/1421 | category=timber | supports=5 | candidates=24 | visual=53 tv=46 text=0 | 4.45 s
19:18:30 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1355/1421 | category=timber | supports=5 | candidates=12 | visual=43 tv=35 text=0 | 3.54 s
19:18:34 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1356/1421 | category=timber | supports=5 | candidates=13 | visual=53 tv=24 text=0 | 3.61 s
19:18:37 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1357/1421 | category=timber | supports=5 | candidates=12 | visual=14 tv=12 text=0 | 3.53 s
19:18:42 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1358/1421 | category=timber | supports=5 | candidates=21 | visual=31 tv=27 text=0 | 4.20 s
19:18:46 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1359/1421 | category=timber | supports=5 | candidates=25 | visual=44 tv=31 text=0 | 4.50 s
19:18:50 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1360/1421 | category=timber | supports=5 | candidates=17 | visual=28 tv=20 text=0 | 3.90 s
19:18:55 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1361/1421 | category=timber | supports=5 | candidates=33 | visual=44 tv=41 text=0 | 5.09 s
19:19:00 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1362/1421 | category=timber | supports=5 | candidates=25 | visual=50 tv=47 text=0 | 4.49 s
19:19:03 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1363/1421 | category=timber | supports=5 | candidates=12 | visual=36 tv=25 text=0 | 3.53 s
19:19:07 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1364/1421 | category=timber | supports=5 | candidates=12 | visual=23 tv=17 text=0 | 3.53 s
19:19:12 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1365/1421 | category=timber | supports=5 | candidates=24 | visual=51 tv=38 text=0 | 4.43 s
19:19:15 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1366/1421 | category=timber | supports=5 | candidates=14 | visual=17 tv=16 text=0 | 3.68 s
19:19:19 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1367/1421 | category=timber | supports=5 | candidates=14 | visual=45 tv=18 text=0 | 3.69 s
19:19:23 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1368/1421 | category=timber | supports=5 | candidates=13 | visual=48 tv=34 text=0 | 3.62 s
19:19:27 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1369/1421 | category=timber | supports=5 | candidates=19 | visual=31 tv=22 text=0 | 4.06 s
19:19:31 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1370/1421 | category=timber | supports=5 | candidates=13 | visual=39 tv=23 text=0 | 3.61 s
19:19:35 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1371/1421 | category=timber | supports=5 | candidates=22 | visual=35 tv=31 text=0 | 4.29 s
19:19:39 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1372/1421 | category=timber | supports=5 | candidates=19 | visual=28 tv=27 text=0 | 4.08 s
19:19:43 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1373/1421 | category=timber | supports=5 | candidates=16 | visual=35 tv=31 text=0 | 3.85 s
19:19:48 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1374/1421 | category=timber | supports=5 | candidates=28 | visual=51 tv=48 text=0 | 4.76 s
19:19:51 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1375/1421 | category=timber | supports=5 | candidates=9 | visual=35 tv=17 text=0 | 3.33 s
19:19:56 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1376/1421 | category=timber | supports=5 | candidates=23 | visual=58 tv=47 text=0 | 4.39 s
19:20:00 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1377/1421 | category=timber | supports=5 | candidates=14 | visual=45 tv=26 text=0 | 3.71 s
19:20:04 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1378/1421 | category=timber | supports=5 | candidates=24 | visual=31 tv=28 text=0 | 4.45 s
19:20:08 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1379/1421 | category=timber | supports=5 | candidates=13 | visual=39 tv=21 text=0 | 3.63 s
19:20:12 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1380/1421 | category=timber | supports=5 | candidates=13 | visual=51 tv=27 text=0 | 3.62 s
19:20:16 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1381/1421 | category=timber | supports=5 | candidates=27 | visual=42 tv=39 text=0 | 4.67 s
19:20:20 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1382/1421 | category=timber | supports=5 | candidates=17 | visual=24 tv=20 text=0 | 3.90 s
19:20:26 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1383/1421 | category=timber | supports=5 | candidates=33 | visual=39 tv=38 text=0 | 5.10 s
19:20:30 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1384/1421 | category=timber | supports=5 | candidates=17 | visual=40 tv=31 text=0 | 3.90 s
19:20:34 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1385/1421 | category=timber | supports=5 | candidates=26 | visual=32 tv=28 text=0 | 4.58 s
19:20:39 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1386/1421 | category=timber | supports=5 | candidates=23 | visual=52 tv=38 text=0 | 4.36 s
19:20:43 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1387/1421 | category=timber | supports=5 | candidates=21 | visual=30 tv=26 text=0 | 4.20 s
19:20:47 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1388/1421 | category=timber | supports=5 | candidates=20 | visual=26 tv=23 text=0 | 4.13 s
19:20:51 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1389/1421 | category=timber | supports=5 | candidates=22 | visual=36 tv=32 text=0 | 4.29 s
19:20:55 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1390/1421 | category=timber | supports=5 | candidates=17 | visual=49 tv=32 text=0 | 3.91 s
19:21:00 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1391/1421 | category=timber | supports=5 | candidates=28 | visual=33 tv=32 text=0 | 4.73 s
19:21:04 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1392/1421 | category=timber | supports=5 | candidates=11 | visual=22 tv=16 text=0 | 3.46 s
19:21:07 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1393/1421 | category=timber | supports=5 | candidates=12 | visual=32 tv=28 text=0 | 3.54 s
19:21:12 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1394/1421 | category=timber | supports=5 | candidates=22 | visual=33 tv=31 text=0 | 4.29 s
19:21:16 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1395/1421 | category=timber | supports=5 | candidates=25 | visual=33 tv=33 text=0 | 4.53 s
19:21:21 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1396/1421 | category=timber | supports=5 | candidates=28 | visual=50 tv=48 text=0 | 4.76 s
19:21:25 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1397/1421 | category=timber | supports=5 | candidates=12 | visual=19 tv=12 text=0 | 3.55 s
19:21:29 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1398/1421 | category=timber | supports=5 | candidates=22 | visual=40 tv=35 text=0 | 4.30 s
19:21:33 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1399/1421 | category=timber | supports=5 | candidates=15 | visual=54 tv=41 text=0 | 3.78 s
19:21:37 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1400/1421 | category=timber | supports=5 | candidates=16 | visual=35 tv=26 text=0 | 3.85 s
19:21:41 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1401/1421 | category=timber | supports=5 | candidates=22 | visual=36 tv=28 text=0 | 4.30 s
19:21:45 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1402/1421 | category=timber | supports=5 | candidates=13 | visual=43 tv=26 text=0 | 3.63 s
19:21:49 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1403/1421 | category=timber | supports=5 | candidates=15 | visual=33 tv=23 text=0 | 3.77 s
19:21:53 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1404/1421 | category=timber | supports=5 | candidates=20 | visual=30 tv=29 text=0 | 4.15 s
19:21:57 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1405/1421 | category=timber | supports=5 | candidates=16 | visual=57 tv=40 text=0 | 3.85 s
19:22:01 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1406/1421 | category=timber | supports=5 | candidates=16 | visual=27 tv=27 text=0 | 3.84 s
19:22:05 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1407/1421 | category=timber | supports=5 | candidates=13 | visual=60 tv=35 text=0 | 3.61 s
19:22:09 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1408/1421 | category=timber | supports=5 | candidates=16 | visual=23 tv=21 text=0 | 3.82 s
19:22:13 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1409/1421 | category=timber | supports=5 | candidates=23 | visual=36 tv=34 text=0 | 4.35 s
19:22:18 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1410/1421 | category=timber | supports=5 | candidates=25 | visual=44 tv=41 text=0 | 4.50 s
19:22:21 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1411/1421 | category=timber | supports=5 | candidates=8 | visual=38 tv=19 text=0 | 3.23 s
19:22:26 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1412/1421 | category=timber | supports=5 | candidates=25 | visual=37 tv=38 text=0 | 4.49 s
19:22:30 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1413/1421 | category=timber | supports=5 | candidates=19 | visual=30 tv=30 text=0 | 4.05 s
19:22:33 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1414/1421 | category=timber | supports=5 | candidates=13 | visual=48 tv=27 text=0 | 3.60 s
19:22:37 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1415/1421 | category=timber | supports=5 | candidates=18 | visual=41 tv=24 text=0 | 3.98 s
19:22:41 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1416/1421 | category=timber | supports=5 | candidates=10 | visual=25 tv=19 text=0 | 3.39 s
19:22:45 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1417/1421 | category=timber | supports=5 | candidates=23 | visual=37 tv=35 text=0 | 4.35 s
19:22:49 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1418/1421 | category=timber | supports=5 | candidates=16 | visual=32 tv=26 text=0 | 3.83 s
19:22:53 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1419/1421 | category=timber | supports=5 | candidates=20 | visual=48 tv=28 text=0 | 4.13 s
19:22:58 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1420/1421 | category=timber | supports=5 | candidates=18 | visual=38 tv=26 text=0 | 3.98 s
19:23:02 [INFO] [recode-waste-czvmg-fsod-yxsw] sample 1421/1421 | category=timber | supports=5 | candidates=18 | visual=33 tv=28 text=0 | 3.98 s
19:23:02 [INFO] --- COCO Evaluation: recode-waste-czvmg-fsod-yxsw ---
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.34s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=5.31s).
Accumulating evaluation results...
DONE (t=0.35s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.216
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.247
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.231
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.033
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.177
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.254
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.047
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.295
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.659
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.102
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.458
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.772
19:23:08 [INFO]   [visual] AP=0.2161  AP50=0.2469  AP75=0.2307  AP_s=0.0333  AP_m=0.1771  AP_l=0.2535
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.05s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=5.30s).
Accumulating evaluation results...
DONE (t=0.33s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.241
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.275
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.259
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.032
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.216
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.274
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.053
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.332
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.678
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.095
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.491
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.784
19:23:14 [INFO]   [tv] AP=0.2412  AP50=0.2750  AP75=0.2594  AP_s=0.0316  AP_m=0.2162  AP_l=0.2737
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Loading and preparing results...
DONE (t=0.01s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=0.68s).
Accumulating evaluation results...
DONE (t=0.08s).
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.162
 Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=100 ] = 0.196
 Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=100 ] = 0.171
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.010
 Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.072
 Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.199
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=  1 ] = 0.074
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets= 10 ] = 0.217
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.229
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=100 ] = 0.014
 Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=100 ] = 0.113
 Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=100 ] = 0.277
19:23:15 [INFO]   [text] AP=0.1624  AP50=0.1960  AP75=0.1706  AP_s=0.0096  AP_m=0.0720  AP_l=0.1987
19:23:15 [INFO] ============================================================
19:23:15 [INFO] TIMING SUMMARY
19:23:15 [INFO] ============================================================
19:23:15 [INFO] 
19:23:15 [INFO] --- Timing ---
19:23:15 [INFO] Model loading:    21.42 s
19:23:15 [INFO] Total inference:  6190.21 s
19:23:15 [INFO] Samples processed: 1421
19:23:15 [INFO] Avg per sample:   4.272 s
19:23:15 [INFO] Min per sample:   2.315 s
19:23:15 [INFO] Max per sample:   8.102 s
19:23:15 [INFO] Submission pickle files saved to results/20260513_173943_recode-waste-czvmg-fsod-yxsw_test/submissions
19:23:15 [INFO] Results saved to results/20260513_173943_recode-waste-czvmg-fsod-yxsw_test/results.json
19:23:15 [INFO] Log file: results/20260513_173943_recode-waste-czvmg-fsod-yxsw_test/inference.log
>>>>>>>>>> [GPU 3] recode-waste-czvmg-fsod-yxsw DONE <<<<<<<<<<
>>>>>>>>>> [GPU 3] (2/4) soda-bottles-fsod-haga <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
19:23:21 [INFO] ============================================================
19:23:21 [INFO] RF20VL Few-Shot Object Detection — Inference
19:23:21 [INFO] ============================================================
19:23:21 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'soda-bottles-fsod-haga', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
19:23:21 [INFO] Loading Sam3Segmenter on cuda ...
19:23:31 [INFO] Model loaded in 10.44 s
19:23:31 [INFO] Found 1 subset(s): ['soda-bottles-fsod-haga']
19:23:31 [INFO] Dataset loaded: subset=soda-bottles-fsod-haga, samples=662, categories={1: 'coca-cola', 2: 'fanta', 3: 'sprite'} (0.21 s)
19:23:37 [INFO] [soda-bottles-fsod-haga] sample 1/662 | category=coca-cola | supports=4 | candidates=31 | visual=27 tv=27 text=3 | 5.35 s
19:23:41 [INFO] [soda-bottles-fsod-haga] sample 2/662 | category=coca-cola | supports=4 | candidates=30 | visual=27 tv=27 text=4 | 4.64 s
19:23:46 [INFO] [soda-bottles-fsod-haga] sample 3/662 | category=coca-cola | supports=4 | candidates=31 | visual=24 tv=24 text=8 | 4.74 s
19:23:51 [INFO] [soda-bottles-fsod-haga] sample 4/662 | category=coca-cola | supports=4 | candidates=33 | visual=27 tv=27 text=13 | 4.90 s
19:23:56 [INFO] [soda-bottles-fsod-haga] sample 5/662 | category=coca-cola | supports=4 | candidates=32 | visual=27 tv=27 text=10 | 4.82 s
19:24:01 [INFO] [soda-bottles-fsod-haga] sample 6/662 | category=coca-cola | supports=4 | candidates=28 | visual=30 tv=30 text=6 | 4.51 s
19:24:07 [INFO] [soda-bottles-fsod-haga] sample 7/662 | category=coca-cola | supports=4 | candidates=38 | visual=37 tv=37 text=0 | 5.27 s
